,"ID
операции",Date,ID,Article,Operation,Quantity_Packages,Price_per_unit,District,Department,Product_Name,Supplier,Total_price
1109,68275,2021-06-24,М27,34,Продажа,100,101,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10100
1110,68279,2021-06-24,М27,43,Поставка,50,72,Центральный,Бакалея,Крупа перловая,Продбаза,3600
1111,68280,2021-06-24,М27,43,Продажа,44,112,Центральный,Бакалея,Крупа перловая,Продбаза,4928
1112,68283,2021-06-24,М27,46,Поставка,50,56,Центральный,Бакалея,Крупа манная,Мелькомбинат,2800
1113,68353,2021-06-24,М29,56,Продажа,12,119,Центральный,Бакалея,Крупа пшено,Продбаза,1428
1114,68569,2021-06-24,М37,43,Продажа,47,93,Центральный,Бакалея,Крупа перловая,Продбаза,4371
1115,68624,2021-06-24,М39,43,Продажа,45,91,Центральный,Бакалея,Крупа перловая,Продбаза,4095
1116,68630,2021-06-24,М39,56,Поставка,50,77,Центральный,Бакалея,Крупа пшено,Продбаза,3850
1117,68631,2021-06-24,М39,56,Продажа,61,119,Центральный,Бакалея,Крупа пшено,Продбаза,7259
1118,68757,2021-06-24,М44,34,Поставка,50,109,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5450
1119,68758,2021-06-24,М44,34,Продажа,43,118,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5074
1120,68820,2021-06-24,М46,34,Продажа,44,105,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4620
1121,68828,2021-06-24,М46,43,Поставка,20,74,Центральный,Бакалея,Крупа перловая,Продбаза,1480
1122,68829,2021-06-24,М46,43,Продажа,27,86,Центральный,Бакалея,Крупа перловая,Продбаза,2322
1123,69004,2021-06-24,М52,43,Продажа,14,112,Центральный,Бакалея,Крупа перловая,Продбаза,1568
1124,69010,2021-06-24,М52,56,Продажа,12,135,Центральный,Бакалея,Крупа пшено,Продбаза,1620
1125,69078,2021-06-24,М54,56,Продажа,54,89,Центральный,Бакалея,Крупа пшено,Продбаза,4806
1126,69228,2021-06-24,М59,43,Продажа,239,88,Центральный,Бакалея,Крупа перловая,Продбаза,21032
1127,69229,2021-06-24,М59,46,Продажа,307,72,Центральный,Бакалея,Крупа манная,Мелькомбинат,22104
1128,69385,2021-06-24,М64,43,Поставка,20,91,Центральный,Бакалея,Крупа перловая,Продбаза,1820
1129,69386,2021-06-24,М64,43,Продажа,16,103,Центральный,Бакалея,Крупа перловая,Продбаза,1648
1130,69437,2021-06-24,М66,34,Продажа,88,100,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8800
1131,69446,2021-06-24,М66,56,Поставка,50,77,Центральный,Бакалея,Крупа пшено,Продбаза,3850
1132,69490,2021-06-24,М68,34,Продажа,76,98,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,7448
1133,69495,2021-06-24,М68,43,Поставка,50,78,Центральный,Бакалея,Крупа перловая,Продбаза,3900
1134,69519,2021-06-24,М69,43,Поставка,50,67,Центральный,Бакалея,Крупа перловая,Продбаза,3350
1135,69521,2021-06-24,М69,46,Поставка,50,56,Центральный,Бакалея,Крупа манная,Мелькомбинат,2800
1136,69522,2021-06-24,М69,46,Продажа,54,62,Центральный,Бакалея,Крупа манная,Мелькомбинат,3348
1137,69528,2021-06-24,М69,56,Продажа,46,128,Центральный,Бакалея,Крупа пшено,Продбаза,5888
1138,69689,2021-06-24,М75,34,Продажа,90,96,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8640
1139,69698,2021-06-24,М75,56,Поставка,50,81,Центральный,Бакалея,Крупа пшено,Продбаза,4050
1140,69756,2021-06-24,М77,46,Продажа,34,68,Центральный,Бакалея,Крупа манная,Мелькомбинат,2312
1141,69766,2021-06-24,М77,56,Продажа,22,99,Центральный,Бакалея,Крупа пшено,Продбаза,2178
1142,69986,2021-06-24,М85,34,Поставка,400,93,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,37200
1143,69987,2021-06-24,М85,34,Продажа,289,135,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,39015
1144,69990,2021-06-24,М85,46,Продажа,262,44,Центральный,Бакалея,Крупа манная,Мелькомбинат,11528
1145,70024,2021-06-24,М86,46,Поставка,100,44,Центральный,Бакалея,Крупа манная,Мелькомбинат,4400
1146,70049,2021-06-24,М87,34,Поставка,50,108,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5400
1147,70050,2021-06-24,М87,34,Продажа,52,139,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,7228
1148,70053,2021-06-24,М87,43,Поставка,20,76,Центральный,Бакалея,Крупа перловая,Продбаза,1520
1149,70057,2021-06-24,М87,56,Продажа,24,120,Центральный,Бакалея,Крупа пшено,Продбаза,2880
1150,70623,2021-06-25,М08,34,Поставка,400,93,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,37200
1151,70629,2021-06-25,М08,56,Продажа,231,112,Центральный,Бакалея,Крупа пшено,Продбаза,25872
1152,70684,2021-06-25,М10,34,Поставка,40,112,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4480
1153,70685,2021-06-25,М10,34,Продажа,50,92,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4600
1154,70691,2021-06-25,М10,43,Продажа,28,88,Центральный,Бакалея,Крупа перловая,Продбаза,2464
1155,70693,2021-06-25,М10,46,Продажа,33,47,Центральный,Бакалея,Крупа манная,Мелькомбинат,1551
1156,70748,2021-06-25,М12,34,Продажа,292,141,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,41172
1157,70897,2021-06-25,М17,34,Продажа,189,99,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,18711
1158,70957,2021-06-25,М19,34,Поставка,50,84,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4200
1159,70967,2021-06-25,М19,46,Поставка,40,53,Центральный,Бакалея,Крупа манная,Мелькомбинат,2120
1160,70968,2021-06-25,М19,46,Продажа,38,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,1710
1161,70974,2021-06-25,М19,56,Поставка,30,72,Центральный,Бакалея,Крупа пшено,Продбаза,2160
1162,70975,2021-06-25,М19,56,Продажа,25,113,Центральный,Бакалея,Крупа пшено,Продбаза,2825
1163,71206,2021-06-25,М27,34,Продажа,72,91,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,6552
1164,71211,2021-06-25,М27,43,Продажа,58,82,Центральный,Бакалея,Крупа перловая,Продбаза,4756
1165,71270,2021-06-25,М29,46,Поставка,20,51,Центральный,Бакалея,Крупа манная,Мелькомбинат,1020
1166,71274,2021-06-25,М29,56,Продажа,11,95,Центральный,Бакалея,Крупа пшено,Продбаза,1045
1167,71481,2021-06-25,М37,34,Поставка,50,111,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5550
1168,71487,2021-06-25,М37,43,Поставка,50,79,Центральный,Бакалея,Крупа перловая,Продбаза,3950
1169,71488,2021-06-25,М37,43,Продажа,57,114,Центральный,Бакалея,Крупа перловая,Продбаза,6498
1170,71548,2021-06-25,М39,34,Поставка,100,81,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8100
1171,71556,2021-06-25,М39,43,Поставка,50,71,Центральный,Бакалея,Крупа перловая,Продбаза,3550
1172,71557,2021-06-25,М39,46,Продажа,67,50,Центральный,Бакалея,Крупа манная,Мелькомбинат,3350
1173,71563,2021-06-25,М39,56,Поставка,50,81,Центральный,Бакалея,Крупа пшено,Продбаза,4050
1174,71700,2021-06-25,М44,43,Продажа,21,93,Центральный,Бакалея,Крупа перловая,Продбаза,1953
1175,71703,2021-06-25,М44,46,Поставка,40,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,1800
1176,71706,2021-06-25,М44,56,Продажа,24,93,Центральный,Бакалея,Крупа пшено,Продбаза,2232
1177,71727,2021-06-25,М45,34,Поставка,100,113,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,11300
1178,71728,2021-06-25,М45,34,Продажа,100,135,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,13500
1179,71763,2021-06-25,М46,34,Продажа,46,143,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,6578
1180,71767,2021-06-25,М46,43,Продажа,22,98,Центральный,Бакалея,Крупа перловая,Продбаза,2156
1181,71769,2021-06-25,М46,46,Продажа,36,47,Центральный,Бакалея,Крупа манная,Мелькомбинат,1692
1182,71774,2021-06-25,М46,56,Продажа,26,129,Центральный,Бакалея,Крупа пшено,Продбаза,3354
1183,71955,2021-06-25,М52,43,Поставка,10,95,Центральный,Бакалея,Крупа перловая,Продбаза,950
1184,71957,2021-06-25,М52,46,Продажа,17,69,Центральный,Бакалея,Крупа манная,Мелькомбинат,1173
1185,71963,2021-06-25,М52,56,Поставка,10,105,Центральный,Бакалея,Крупа пшено,Продбаза,1050
1186,72006,2021-06-25,М54,34,Поставка,50,102,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5100
1187,72007,2021-06-25,М54,34,Продажа,87,104,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9048
1188,72015,2021-06-25,М54,46,Продажа,64,48,Центральный,Бакалея,Крупа манная,Мелькомбинат,3072
1189,72176,2021-06-25,М59,34,Поставка,400,85,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,34000
1190,72180,2021-06-25,М59,46,Продажа,254,48,Центральный,Бакалея,Крупа манная,Мелькомбинат,12192
1191,72185,2021-06-25,М59,56,Продажа,191,106,Центральный,Бакалея,Крупа пшено,Продбаза,20246
1192,72334,2021-06-25,М64,34,Продажа,23,122,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2806
1193,72337,2021-06-25,М64,43,Продажа,14,101,Центральный,Бакалея,Крупа перловая,Продбаза,1414
1194,72338,2021-06-25,М64,46,Продажа,16,59,Центральный,Бакалея,Крупа манная,Мелькомбинат,944
1195,72389,2021-06-25,М66,34,Продажа,97,108,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10476
1196,72392,2021-06-25,М66,46,Поставка,50,55,Центральный,Бакалея,Крупа манная,Мелькомбинат,2750
1197,72456,2021-06-25,М68,34,Поставка,100,97,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9700
1198,72465,2021-06-25,М68,56,Поставка,50,86,Центральный,Бакалея,Крупа пшено,Продбаза,4300
1199,72486,2021-06-25,М69,34,Продажа,80,119,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9520
1200,72491,2021-06-25,М69,43,Продажа,55,120,Центральный,Бакалея,Крупа перловая,Продбаза,6600
1201,72498,2021-06-25,М69,56,Поставка,50,101,Центральный,Бакалея,Крупа пшено,Продбаза,5050
1202,72662,2021-06-25,М75,34,Поставка,100,108,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10800
1203,72667,2021-06-25,М75,46,Поставка,100,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,4500
1204,72673,2021-06-25,М75,56,Поставка,50,100,Центральный,Бакалея,Крупа пшено,Продбаза,5000
1205,72720,2021-06-25,М77,34,Продажа,39,117,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4563
1206,72950,2021-06-25,М85,43,Продажа,170,98,Центральный,Бакалея,Крупа перловая,Продбаза,16660
1207,72951,2021-06-25,М85,46,Поставка,200,52,Центральный,Бакалея,Крупа манная,Мелькомбинат,10400
1208,72958,2021-06-25,М85,56,Продажа,231,89,Центральный,Бакалея,Крупа пшено,Продбаза,20559
1209,72983,2021-06-25,М86,43,Поставка,50,89,Центральный,Бакалея,Крупа перловая,Продбаза,4450
1210,72984,2021-06-25,М86,46,Продажа,53,58,Центральный,Бакалея,Крупа манная,Мелькомбинат,3074
1211,73008,2021-06-25,М87,46,Продажа,39,58,Центральный,Бакалея,Крупа манная,Мелькомбинат,2262
1212,73015,2021-06-25,М87,56,Продажа,31,124,Центральный,Бакалея,Крупа пшено,Продбаза,3844
1213,73602,2021-06-26,М08,34,Поставка,300,97,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,29100
1214,73608,2021-06-26,М08,43,Поставка,200,66,Центральный,Бакалея,Крупа перловая,Продбаза,13200
1215,73609,2021-06-26,М08,46,Поставка,300,50,Центральный,Бакалея,Крупа манная,Мелькомбинат,15000
1216,73731,2021-06-26,М12,34,Продажа,302,113,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,34126
1217,73735,2021-06-26,М12,43,Поставка,200,95,Центральный,Бакалея,Крупа перловая,Продбаза,19000
1218,73736,2021-06-26,М12,43,Продажа,172,78,Центральный,Бакалея,Крупа перловая,Продбаза,13416
1219,73948,2021-06-26,М19,43,Поставка,30,83,Центральный,Бакалея,Крупа перловая,Продбаза,2490
1220,73949,2021-06-26,М19,43,Продажа,21,74,Центральный,Бакалея,Крупа перловая,Продбаза,1554
1221,74039,2021-06-26,М22,34,Поставка,50,77,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3850
1222,74043,2021-06-26,М22,46,Продажа,34,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,1666
1223,74237,2021-06-26,М29,34,Поставка,20,90,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,1800
1224,74238,2021-06-26,М29,34,Продажа,25,96,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2400
1225,74244,2021-06-26,М29,43,Поставка,10,94,Центральный,Бакалея,Крупа перловая,Продбаза,940
1226,74246,2021-06-26,М29,46,Поставка,20,57,Центральный,Бакалея,Крупа манная,Мелькомбинат,1140
1227,74249,2021-06-26,М29,56,Поставка,10,95,Центральный,Бакалея,Крупа пшено,Продбаза,950
1228,74250,2021-06-26,М29,56,Продажа,15,86,Центральный,Бакалея,Крупа пшено,Продбаза,1290
1229,74283,2021-06-26,М30,56,Продажа,13,104,Центральный,Бакалея,Крупа пшено,Продбаза,1352
1230,74478,2021-06-26,М37,43,Поставка,50,70,Центральный,Бакалея,Крупа перловая,Продбаза,3500
1231,74534,2021-06-26,М39,56,Поставка,50,86,Центральный,Бакалея,Крупа пшено,Продбаза,4300
1232,74675,2021-06-26,М44,34,Поставка,50,101,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5050
1233,74681,2021-06-26,М44,43,Поставка,30,74,Центральный,Бакалея,Крупа перловая,Продбаза,2220
1234,74684,2021-06-26,М44,56,Продажа,24,109,Центральный,Бакалея,Крупа пшено,Продбаза,2616
1235,74707,2021-06-26,М45,34,Поставка,100,85,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8500
1236,74719,2021-06-26,М45,56,Продажа,58,98,Центральный,Бакалея,Крупа пшено,Продбаза,5684
1237,74899,2021-06-26,М52,43,Поставка,10,66,Центральный,Бакалея,Крупа перловая,Продбаза,660
1238,74901,2021-06-26,М52,46,Продажа,14,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,756
1239,74911,2021-06-26,М52,56,Продажа,14,95,Центральный,Бакалея,Крупа пшено,Продбаза,1330
1240,74964,2021-06-26,М54,56,Продажа,57,104,Центральный,Бакалея,Крупа пшено,Продбаза,5928
1241,75096,2021-06-26,М59,34,Поставка,400,85,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,34000
1242,75311,2021-06-26,М66,43,Продажа,48,105,Центральный,Бакалея,Крупа перловая,Продбаза,5040
1243,75321,2021-06-26,М66,56,Поставка,50,83,Центральный,Бакалея,Крупа пшено,Продбаза,4150
1244,75374,2021-06-26,М68,34,Поставка,100,81,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8100
1245,75409,2021-06-26,М69,34,Продажа,86,104,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8944
1246,75418,2021-06-26,М69,56,Продажа,52,88,Центральный,Бакалея,Крупа пшено,Продбаза,4576
1247,75611,2021-06-26,М75,43,Поставка,50,83,Центральный,Бакалея,Крупа перловая,Продбаза,4150
1248,75613,2021-06-26,М75,46,Поставка,50,43,Центральный,Бакалея,Крупа манная,Мелькомбинат,2150
1249,75658,2021-06-26,М77,34,Поставка,50,93,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4650
1250,75665,2021-06-26,М77,56,Продажа,23,133,Центральный,Бакалея,Крупа пшено,Продбаза,3059
1251,75868,2021-06-26,М85,34,Продажа,309,93,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,28737
1252,75873,2021-06-26,М85,46,Продажа,252,61,Центральный,Бакалея,Крупа манная,Мелькомбинат,15372
1253,75932,2021-06-26,М87,43,Поставка,30,72,Центральный,Бакалея,Крупа перловая,Продбаза,2160
1254,75941,2021-06-26,М87,56,Поставка,20,96,Центральный,Бакалея,Крупа пшено,Продбаза,1920
1255,76130,2021-06-26,М94,34,Поставка,300,85,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,25500
1256,76536,2021-06-27,М10,43,Поставка,30,79,Центральный,Бакалея,Крупа перловая,Продбаза,2370
1257,76537,2021-06-27,М10,46,Поставка,30,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,1470
1258,76538,2021-06-27,М10,46,Продажа,30,50,Центральный,Бакалея,Крупа манная,Мелькомбинат,1500
1259,76588,2021-06-27,М12,34,Продажа,388,107,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,41516
1260,76590,2021-06-27,М12,43,Поставка,200,96,Центральный,Бакалея,Крупа перловая,Продбаза,19200
1261,76719,2021-06-27,М17,43,Продажа,124,80,Центральный,Бакалея,Крупа перловая,Продбаза,9920
1262,76728,2021-06-27,М17,56,Продажа,86,128,Центральный,Бакалея,Крупа пшено,Продбаза,11008
1263,76772,2021-06-27,М19,34,Поставка,40,99,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3960
1264,76773,2021-06-27,М19,34,Продажа,35,105,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3675
1265,76777,2021-06-27,М19,46,Поставка,30,40,Центральный,Бакалея,Крупа манная,Мелькомбинат,1200
1266,76778,2021-06-27,М19,46,Продажа,28,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,1372
1267,76867,2021-06-27,М22,34,Поставка,50,99,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4950
1268,76871,2021-06-27,М22,43,Поставка,30,93,Центральный,Бакалея,Крупа перловая,Продбаза,2790
1269,77008,2021-06-27,М27,43,Поставка,50,82,Центральный,Бакалея,Крупа перловая,Продбаза,4100
1270,77010,2021-06-27,М27,46,Поставка,50,47,Центральный,Бакалея,Крупа манная,Мелькомбинат,2350
1271,77011,2021-06-27,М27,46,Продажа,61,58,Центральный,Бакалея,Крупа манная,Мелькомбинат,3538
1272,77017,2021-06-27,М27,56,Поставка,50,77,Центральный,Бакалея,Крупа пшено,Продбаза,3850
1273,77101,2021-06-27,М30,34,Поставка,20,80,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,1600
1274,77296,2021-06-27,М37,34,Продажа,84,111,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9324
1275,77301,2021-06-27,М37,43,Продажа,51,117,Центральный,Бакалея,Крупа перловая,Продбаза,5967
1276,77302,2021-06-27,М37,46,Поставка,50,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,2450
1277,77370,2021-06-27,М39,34,Продажа,93,86,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,7998
1278,77372,2021-06-27,М39,43,Поставка,50,82,Центральный,Бакалея,Крупа перловая,Продбаза,4100
1279,77373,2021-06-27,М39,43,Продажа,57,98,Центральный,Бакалея,Крупа перловая,Продбаза,5586
1280,77523,2021-06-27,М44,34,Продажа,36,127,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4572
1281,77548,2021-06-27,М45,43,Поставка,50,85,Центральный,Бакалея,Крупа перловая,Продбаза,4250
1282,77554,2021-06-27,М45,56,Поставка,50,81,Центральный,Бакалея,Крупа пшено,Продбаза,4050
1283,77574,2021-06-27,М46,34,Поставка,40,87,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3480
1284,77758,2021-06-27,М52,56,Продажа,15,90,Центральный,Бакалея,Крупа пшено,Продбаза,1350
1285,77806,2021-06-27,М54,46,Продажа,66,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,2970
1286,77972,2021-06-27,М59,56,Поставка,200,100,Центральный,Бакалея,Крупа пшено,Продбаза,20000
1287,77973,2021-06-27,М59,56,Продажа,204,108,Центральный,Бакалея,Крупа пшено,Продбаза,22032
1288,78126,2021-06-27,М64,43,Продажа,15,115,Центральный,Бакалея,Крупа перловая,Продбаза,1725
1289,78131,2021-06-27,М64,56,Поставка,10,80,Центральный,Бакалея,Крупа пшено,Продбаза,800
1290,78132,2021-06-27,М64,56,Продажа,12,131,Центральный,Бакалея,Крупа пшено,Продбаза,1572
1291,78188,2021-06-27,М66,34,Поставка,100,105,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10500
1292,78192,2021-06-27,М66,43,Продажа,55,118,Центральный,Бакалея,Крупа перловая,Продбаза,6490
1293,78257,2021-06-27,М68,46,Поставка,50,58,Центральный,Бакалея,Крупа манная,Мелькомбинат,2900
1294,78264,2021-06-27,М68,56,Поставка,50,80,Центральный,Бакалея,Крупа пшено,Продбаза,4000
1295,78280,2021-06-27,М69,34,Поставка,100,91,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9100
1296,78281,2021-06-27,М69,34,Продажа,102,88,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8976
1297,78288,2021-06-27,М69,43,Продажа,59,89,Центральный,Бакалея,Крупа перловая,Продбаза,5251
1298,78290,2021-06-27,М69,46,Поставка,50,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,2700
1299,78460,2021-06-27,М75,56,Поставка,50,102,Центральный,Бакалея,Крупа пшено,Продбаза,5100
1300,78512,2021-06-27,М77,43,Поставка,20,74,Центральный,Бакалея,Крупа перловая,Продбаза,1480
1301,78514,2021-06-27,М77,46,Поставка,40,50,Центральный,Бакалея,Крупа манная,Мелькомбинат,2000
1302,78759,2021-06-27,М85,34,Продажа,275,124,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,34100
1303,78795,2021-06-27,М86,43,Поставка,50,73,Центральный,Бакалея,Крупа перловая,Продбаза,3650
1304,78799,2021-06-27,М86,46,Поставка,50,52,Центральный,Бакалея,Крупа манная,Мелькомбинат,2600
1305,78800,2021-06-27,М86,46,Продажа,67,73,Центральный,Бакалея,Крупа манная,Мелькомбинат,4891
1306,78833,2021-06-27,М87,56,Продажа,28,125,Центральный,Бакалея,Крупа пшено,Продбаза,3500
1307,79043,2021-06-27,М94,43,Продажа,206,114,Центральный,Бакалея,Крупа перловая,Продбаза,23484
1308,79465,2021-06-28,М10,34,Продажа,49,114,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5586
1309,79469,2021-06-28,М10,43,Поставка,30,90,Центральный,Бакалея,Крупа перловая,Продбаза,2700
1310,79470,2021-06-28,М10,46,Продажа,28,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,1260
1311,79477,2021-06-28,М10,56,Поставка,20,105,Центральный,Бакалея,Крупа пшено,Продбаза,2100
1312,79538,2021-06-28,М12,43,Поставка,200,78,Центральный,Бакалея,Крупа перловая,Продбаза,15600
1313,79541,2021-06-28,М12,56,Продажа,198,106,Центральный,Бакалея,Крупа пшено,Продбаза,20988
1314,79833,2021-06-28,М22,34,Поставка,50,113,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5650
1315,79839,2021-06-28,М22,43,Продажа,24,110,Центральный,Бакалея,Крупа перловая,Продбаза,2640
1316,79840,2021-06-28,М22,46,Поставка,40,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,2160
1317,80035,2021-06-28,М29,43,Продажа,15,100,Центральный,Бакалея,Крупа перловая,Продбаза,1500
1318,80040,2021-06-28,М29,56,Поставка,10,87,Центральный,Бакалея,Крупа пшено,Продбаза,870
1319,80057,2021-06-28,М30,34,Продажа,25,127,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3175
1320,80061,2021-06-28,М30,43,Поставка,10,90,Центральный,Бакалея,Крупа перловая,Продбаза,900
1321,80283,2021-06-28,М37,34,Продажа,78,97,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,7566
1322,80291,2021-06-28,М37,46,Поставка,50,53,Центральный,Бакалея,Крупа манная,Мелькомбинат,2650
1323,80294,2021-06-28,М37,56,Продажа,48,94,Центральный,Бакалея,Крупа пшено,Продбаза,4512
1324,80338,2021-06-28,М39,34,Продажа,99,110,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10890
1325,80343,2021-06-28,М39,43,Поставка,50,74,Центральный,Бакалея,Крупа перловая,Продбаза,3700
1326,80346,2021-06-28,М39,46,Продажа,67,64,Центральный,Бакалея,Крупа манная,Мелькомбинат,4288
1327,80514,2021-06-28,М45,34,Продажа,70,96,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,6720
1328,80744,2021-06-28,М52,56,Поставка,20,89,Центральный,Бакалея,Крупа пшено,Продбаза,1780
1329,80803,2021-06-28,М54,34,Поставка,50,86,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,4300
1330,80808,2021-06-28,М54,43,Поставка,50,91,Центральный,Бакалея,Крупа перловая,Продбаза,4550
1331,80810,2021-06-28,М54,46,Продажа,66,65,Центральный,Бакалея,Крупа манная,Мелькомбинат,4290
1332,80950,2021-06-28,М59,34,Поставка,300,94,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,28200
1333,80956,2021-06-28,М59,56,Поставка,200,74,Центральный,Бакалея,Крупа пшено,Продбаза,14800
1334,80957,2021-06-28,М59,56,Продажа,235,91,Центральный,Бакалея,Крупа пшено,Продбаза,21385
1335,81102,2021-06-28,М64,43,Продажа,13,94,Центральный,Бакалея,Крупа перловая,Продбаза,1222
1336,81111,2021-06-28,М64,56,Продажа,14,94,Центральный,Бакалея,Крупа пшено,Продбаза,1316
1337,81172,2021-06-28,М66,34,Поставка,100,86,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8600
1338,81185,2021-06-28,М66,56,Продажа,52,113,Центральный,Бакалея,Крупа пшено,Продбаза,5876
1339,81240,2021-06-28,М68,56,Продажа,55,90,Центральный,Бакалея,Крупа пшено,Продбаза,4950
1340,81258,2021-06-28,М69,34,Продажа,78,109,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8502
1341,81454,2021-06-28,М75,34,Продажа,77,142,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10934
1342,81509,2021-06-28,М77,34,Поставка,50,112,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5600
1343,81514,2021-06-28,М77,43,Поставка,30,84,Центральный,Бакалея,Крупа перловая,Продбаза,2520
1344,81752,2021-06-28,М85,43,Поставка,200,70,Центральный,Бакалея,Крупа перловая,Продбаза,14000
1345,81753,2021-06-28,М85,43,Продажа,212,101,Центральный,Бакалея,Крупа перловая,Продбаза,21412
1346,81779,2021-06-28,М86,43,Поставка,50,74,Центральный,Бакалея,Крупа перловая,Продбаза,3700
1347,81803,2021-06-28,М87,43,Продажа,22,116,Центральный,Бакалея,Крупа перловая,Продбаза,2552
1348,81806,2021-06-28,М87,46,Поставка,30,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,1470
1349,82020,2021-06-28,М94,43,Продажа,214,117,Центральный,Бакалея,Крупа перловая,Продбаза,25038
1350,82407,2021-06-29,М08,34,Поставка,400,80,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,32000
1351,82473,2021-06-29,М10,34,Продажа,44,123,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5412
1352,82527,2021-06-29,М12,34,Поставка,300,102,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,30600
1353,82531,2021-06-29,М12,46,Продажа,238,72,Центральный,Бакалея,Крупа манная,Мелькомбинат,17136
